sentiment_lag_1
-0.010564227589578045
-0.0016354377522059906
0.007647798881496697
0.0009987269791087348
0.00020418549324022553
-0.00045433817793285756
-0.008244089084033221
0.0035116458333799465
-0.0015754862146783823
0.011106289374313964
0.006065994300544988
0.012489856032458339
-0.007425727999450512
-0.008326209807091603
-0.0021678442136430593
-0.0033876691616723333
0.006341991316314942
-0.000951369923007104
0.00020418549324022553
-0.00045433817793285756
-0.008244089084033221
0.0035116458333799188
-0.0015754862146783823
0.007252664072017277
-0.00046351106930776287
0.0022090630056609308
0.00465110190791582
-0.01000564145389475
-0.00272575837478468
-0.005180944017167269
0.006467459768421895
-0.004875679507732137
-0.0003427317721001709
0.004094467246872516
0.0304219912701275
-0.004756728671340508
-0.018097947305423367
-0.01705819557402363
-2.3346301505836834e-05
-0.0008737690879504177
-0.004398209396556104
0.012492123357799631
0.009642195865210996
-0.0031105974336442057
-4.440418449216509e-05
-0.009862547445199136
0.013349838284365898
0.004403509272286641
-0.0002493259005951348
0.006874864820355144
-0.004360186066695701
-0.03368540637381461
0.007541928889902924
0.007614146410993009
0.01333407447512833
0.001749043092760319
-0.0008595201371688994
-0.004396459310411169
0.002963364987843252
-0.016124368423296797
0.007431124353108696
0.0036616610269975297
-0.004162639137628474
0.003938856720149671
-0.0012751540415915454
0.007537276277135967
-0.0009791941271115692
0.0004202034456216898
0.010817120616992169
0.030183380711126348
0.06778743206627208
0.013212234415446089
-0.06506661765615705
-0.05167490551531701
-0.015351147998457368
0.007034387101905924
0.011504372134486712
-0.014131017410143408
0.05372584190011278
0.09063425630107941
